assessment.card	src/components/assessment/LevelDetailCard.tsx
assessment.card.defaultDesc	src/components/assessment/AssessmentAxisWorkspace.tsx
assessment.wizard	src/components/assessment/AssessmentWizard.tsx
assessment.workspace	src/components/assessment/AssessmentAxisWorkspace.tsx
assessment.workspace	src/components/assessment/LevelNavigator.tsx
assessment.workspace.actual_only	src/components/assessment/LevelNavigator.tsx
assessment.workspace.actual_target	src/components/assessment/LevelNavigator.tsx
assessment.workspace.levelDetailsHint	src/components/assessment/LevelNavigator.tsx
assessment.workspace.maturityLevels	src/components/assessment/LevelNavigator.tsx
assessment.workspace.target_only	src/components/assessment/LevelNavigator.tsx
auth.backToLogin	src/views/auth/VerifyEmail.tsx
auth.verifyEmail.errorTitle	src/views/auth/VerifyEmail.tsx
auth.verifyEmail.failedMessage	src/views/auth/VerifyEmail.tsx
auth.verifyEmail.invalidToken	src/views/auth/VerifyEmail.tsx
auth.verifyEmail.redirecting	src/views/auth/VerifyEmail.tsx
auth.verifyEmail.successMessage	src/views/auth/VerifyEmail.tsx
auth.verifyEmail.successTitle	src/views/auth/VerifyEmail.tsx
auth.verifyEmail.verifying	src/views/auth/VerifyEmail.tsx
common.analysis	src/components/AiInsightModal.tsx
common.analyzing	src/components/InitiativeDetailModal.tsx
common.clickLabelToAutoFill	src/components/InitiativeDetailModal.tsx
common.columns	src/components/shared/ModuleHub/FilterableTable.tsx
common.complete	src/components/layout/Sidebar.tsx
common.complete	src/components/navigation/Sidebar/NavItem.tsx
common.errorTitle	src/components/ui/primitives/ErrorState.tsx
common.first	src/components/layout/Sidebar.tsx
common.first	src/components/navigation/Sidebar/NavItem.tsx
common.generating	src/components/InitiativeDetailModal.tsx
common.high	src/components/InitiativeDetailModal.tsx
common.level	src/components/assessment/AssessmentAxisWorkspace.tsx
common.level	src/components/assessment/LevelNavigator.tsx
common.locked	src/components/layout/Sidebar.tsx
common.locked	src/components/navigation/Sidebar/NavItem.tsx
common.low	src/components/InitiativeDetailModal.tsx
common.medium	src/components/InitiativeDetailModal.tsx
common.notAssigned	src/components/InitiativeDetailModal.tsx
common.notDefined	src/components/InitiativeDetailModal.tsx
common.notSpecified	src/components/InitiativeDetailModal.tsx
common.previousStep	src/components/layout/Sidebar.tsx
common.previousStep	src/components/navigation/Sidebar/menuConfig.ts
common.react	src/components/InitiativeDetailModal.tsx
common.reason	src/components/InitiativeDetailModal.tsx
common.reply	src/components/InitiativeDetailModal.tsx
common.selectAll	src/components/shared/ModuleHub/FilterableTable.tsx
common.selectRow	src/components/shared/ModuleHub/FilterableTable.tsx
common.statusLabel	src/components/AiInsightModal.tsx
common.statusLabel	src/components/InitiativeDetailModal.tsx
common.you	src/components/InitiativeDetailModal.tsx
documents.download	src/components/documents/DocumentSidePanel.tsx
documents.library	src/components/documents/DocumentSidePanel.tsx
documents.moveToProject	src/components/documents/DocumentSidePanel.tsx
documents.myDocs	src/components/documents/DocumentSidePanel.tsx
documents.noProjectDocs	src/components/documents/DocumentSidePanel.tsx
documents.noUserDocs	src/components/documents/DocumentSidePanel.tsx
documents.projectDocs	src/components/documents/DocumentSidePanel.tsx
documents.projectHint	src/components/documents/DocumentSidePanel.tsx
documents.uploading	src/components/documents/DocumentSidePanel.tsx
documents.userHint	src/components/documents/DocumentSidePanel.tsx
finance.statements.currentDocument	src/components/Finance/FinancialStatementWorkspace.tsx
finance.statements.documentsLoaded	src/components/Finance/FinancialStatementWorkspace.tsx
finance.statements.documentsLoadedHint	src/components/Finance/FinancialStatementWorkspace.tsx
finance.statements.ingestRunsSection	src/components/Finance/FinancialStatementWorkspace.tsx
finance.statements.loadedDataTable	src/components/Finance/FinancialStatementWorkspace.tsx
finance.statements.noRelatedDocuments	src/components/Finance/FinancialStatementWorkspace.tsx
finance.statements.openDocument	src/components/Finance/FinancialStatementWorkspace.tsx
finance.statements.qualityRunsSection	src/components/Finance/FinancialStatementWorkspace.tsx
finance.statements.ratiosSection	src/components/Finance/FinancialStatementWorkspace.tsx
finance.statements.rows	src/components/Finance/FinancialStatementWorkspace.tsx
finance.statements.sourceDocuments	src/components/Finance/FinancialStatementWorkspace.tsx
finance.statements.sourceDocumentsHelper	src/components/Finance/FinancialStatementWorkspace.tsx
finance.statements.systemTables	src/components/Finance/FinancialStatementWorkspace.tsx
finance.statements.systemTablesHint	src/components/Finance/FinancialStatementWorkspace.tsx
finance.statements.validationSection	src/components/Finance/FinancialStatementWorkspace.tsx
reports.activeBlockers	src/views/reports/OrganizationOverviewReport.tsx
reports.blocked	src/views/reports/InitiativeExecutionReport.tsx
reports.blockers	src/views/reports/InitiativeExecutionReport.tsx
reports.complete	src/views/reports/OrganizationOverviewReport.tsx
reports.copyAndShare	src/components/Reports/ShareModal.tsx
reports.createLink	src/components/Reports/ShareModal.tsx
reports.day	src/components/Reports/ShareModal.tsx
reports.days	src/components/Reports/ShareModal.tsx
reports.digitalMaturity	src/views/reports/OrganizationOverviewReport.tsx
reports.dueDate	src/views/reports/InitiativeExecutionReport.tsx
reports.expiresOn	src/components/Reports/ShareModal.tsx
reports.exportPDF	src/views/reports/InitiativeExecutionReport.tsx
reports.exportPDF	src/views/reports/OrganizationOverviewReport.tsx
reports.generatedAt	src/views/reports/InitiativeExecutionReport.tsx
reports.generatedAt	src/views/reports/OrganizationOverviewReport.tsx
reports.generating	src/components/Reports/ShareModal.tsx
reports.inProgress	src/views/reports/InitiativeExecutionReport.tsx
reports.initiatives	src/views/reports/OrganizationOverviewReport.tsx
reports.keyInitiatives	src/views/reports/OrganizationOverviewReport.tsx
reports.linkCreated	src/components/Reports/ShareModal.tsx
reports.linkExpired	src/views/reports/PublicReportView.tsx
reports.linkExpiredDescription	src/views/reports/PublicReportView.tsx
reports.linkExpiry	src/components/Reports/ShareModal.tsx
reports.nextSteps	src/views/reports/OrganizationOverviewReport.tsx
reports.noLoginRequired	src/components/Reports/ShareModal.tsx
reports.overallProgress	src/views/reports/OrganizationOverviewReport.tsx
reports.owner	src/views/reports/InitiativeExecutionReport.tsx
reports.progress	src/views/reports/InitiativeExecutionReport.tsx
reports.readOnly	src/components/Reports/ShareModal.tsx
reports.requestNewLink	src/views/reports/PublicReportView.tsx
reports.share	src/views/reports/InitiativeExecutionReport.tsx
reports.share	src/views/reports/OrganizationOverviewReport.tsx
reports.shareDescription	src/components/Reports/ShareModal.tsx
reports.shareReport	src/components/Reports/ShareModal.tsx
reports.sharedReport	src/views/reports/InitiativeExecutionReport.tsx
reports.sharedReport	src/views/reports/OrganizationOverviewReport.tsx
reports.showAll	src/views/reports/InitiativeExecutionReport.tsx
reports.showLess	src/views/reports/InitiativeExecutionReport.tsx
reports.snapshotOnly	src/components/Reports/ShareModal.tsx
reports.tasks	src/views/reports/InitiativeExecutionReport.tsx
reports.todo	src/views/reports/InitiativeExecutionReport.tsx
reports.transformationGoals	src/views/reports/OrganizationOverviewReport.tsx
reports.upcomingDeadlines	src/views/reports/InitiativeExecutionReport.tsx
results.sort.activeAria	src/components/Results/ResultsKPITable.tsx
results.sort.byAria	src/components/Results/ResultsKPITable.tsx
settings.recovery.readOnlyDescription	src/components/settings/AccountRecoverySettings.tsx
settings.recovery.unavailable	src/components/settings/AccountRecoverySettings.tsx
sidebar.assessmentDRD	src/components/layout/Sidebar.tsx
sidebar.assessmentDRD	src/components/navigation/Sidebar/menuConfig.ts
sidebar.context.challenges	src/components/layout/Sidebar.tsx
sidebar.context.goals	src/components/layout/Sidebar.tsx
sidebar.context.megatrends	src/components/layout/Sidebar.tsx
sidebar.context.profile	src/components/layout/Sidebar.tsx
sidebar.context.strategy	src/components/layout/Sidebar.tsx
sidebar.realization	src/components/layout/Sidebar.tsx
sidebar.realization	src/components/navigation/Sidebar/menuConfig.ts
